zipEntry,className,srg,mcp,param,type,genericSuffix,comment
net/minecraft/world/gen/structure/StructureComponent.java,net.minecraft.world.gen.structure.StructureComponent,func_74861_a:71,buildComponent:71,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureComponent.java,net.minecraft.world.gen.structure.StructureComponent,func_74883_a:95,findIntersecting:95,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Corridor,func_74861_a:181,buildComponent:181,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Corridor,func_74954_a:141,findValidPlacement:141,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Cross,func_74861_a:498,buildComponent:498,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Cross,func_74951_a:460,findValidPlacement:460,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Room,func_74861_a:613,buildComponent:613,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Stairs,func_74861_a:801,buildComponent:801,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureMineshaftPieces.java,net.minecraft.world.gen.structure.StructureMineshaftPieces.Stairs,func_74950_a:772,findValidPlacement:772,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor,func_74861_a:130,buildComponent:130,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor,func_74978_a:138,createValidComponent:138,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor2,func_74861_a:219,buildComponent:219,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor2,func_74980_a:227,createValidComponent:227,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor3,func_74861_a:294,buildComponent:294,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor3,func_74982_a:302,createValidComponent:302,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor4,func_74861_a:367,buildComponent:367,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor4,func_74985_a:383,createValidComponent:383,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor5,func_74861_a:443,buildComponent:443,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Corridor5,func_74981_a:451,createValidComponent:451,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Crossing,func_74861_a:501,buildComponent:501,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Crossing,func_74974_a:511,createValidComponent:511,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Crossing2,func_74861_a:570,buildComponent:570,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Crossing2,func_74979_a:580,createValidComponent:580,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Crossing3,func_74861_a:644,buildComponent:644,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Crossing3,func_74966_a:654,createValidComponent:654,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.End,func_74971_a:727,func_74971_a?:727,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Entrance,func_74861_a:805,buildComponent:805,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Entrance,func_74984_a:813,createValidComponent:813,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.NetherStalkRoom,func_74861_a:927,buildComponent:927,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.NetherStalkRoom,func_74977_a:936,createValidComponent:936,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Piece,func_74963_a:1188,getNextComponentNormal:1188,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Piece,func_74961_b:1208,getNextComponentX:1208,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Piece,func_74965_c:1228,getNextComponentZ:1228,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.PieceWeight,"@init:PieceWeight:Class,int,int","@init:PieceWeight:Class,int,int",0,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.PieceWeight,"@init:PieceWeight:Class,int,int,boolean","@init:PieceWeight:Class,int,int,boolean",0,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.PieceWeight,field_78828_a,weightClass,@field,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Stairs,func_74861_a:1304,buildComponent:1304,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Stairs,func_74973_a:1312,createValidComponent:1312,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Start,field_74967_d,field_74967_d?,@field,java.util.ArrayList,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Start,field_74968_b,primaryWeights,@field,java.util.List,<net.minecraft.world.gen.structure.StructureNetherBridgePieces.PieceWeight>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Start,field_74969_c,secondaryWeights,@field,java.util.List,<net.minecraft.world.gen.structure.StructureNetherBridgePieces.PieceWeight>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Straight,func_74861_a:1424,buildComponent:1424,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Straight,func_74983_a:1432,createValidComponent:1432,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureNetherBridgePieces.java,net.minecraft.world.gen.structure.StructureNetherBridgePieces.Throne,func_74975_a:1503,createValidComponent:1503,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStart.java,net.minecraft.world.gen.structure.StructureStart,field_75075_a,components,@field,java.util.LinkedList,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStart.java,net.minecraft.world.gen.structure.StructureStart,func_75073_b:32,getComponents:32,@return,java.util.LinkedList,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.ChestCorridor,func_74861_a:278,buildComponent:278,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.ChestCorridor,func_75000_a:283,findValidPlacement:283,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Corridor,func_74992_a:361,func_74992_a?:361,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Crossing,func_74861_a:474,buildComponent:474,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Crossing,func_74994_a:508,findValidPlacement:508,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.LeftTurn,func_74861_a:586,buildComponent:586,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.LeftTurn,func_75010_a:598,findValidPlacement:598,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Library,func_75006_a:663,findValidPlacement:663,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.PieceWeight,"@init:PieceWeight:Class,int,int","@init:PieceWeight:Class,int,int",0,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.PieceWeight,field_75194_a,pieceClass,@field,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.PortalRoom,func_74861_a:862,buildComponent:862,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.PortalRoom,func_75004_a:870,findValidPlacement:870,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Prison,func_74861_a:999,buildComponent:999,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Prison,func_75016_a:1004,findValidPlacement:1004,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.RightTurn,func_74861_a:1049,buildComponent:1049,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.RoomCrossing,func_74861_a:1123,buildComponent:1123,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.RoomCrossing,func_75012_a:1130,findValidPlacement:1130,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Stairs,func_74861_a:1296,buildComponent:1296,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Stairs,func_75022_a:1309,getStrongholdStairsComponent:1309,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Stairs2,field_75026_c,field_75026_c?,@field,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.StairsStraight,func_74861_a:1389,buildComponent:1389,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.StairsStraight,func_75028_a:1394,findValidPlacement:1394,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Straight,func_74861_a:1518,buildComponent:1518,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Straight,func_75018_a:1533,findValidPlacement:1533,0,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Stronghold,func_74986_a:1670,getNextComponentNormal:1670,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Stronghold,func_74989_b:1690,getNextComponentX:1690,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureStrongholdPieces.java,net.minecraft.world.gen.structure.StructureStrongholdPieces.Stronghold,func_74987_c:1710,getNextComponentZ:1710,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces,func_75084_a:47,getStructureVillageWeightedPieceList:47,@return,java.util.List,<net.minecraft.world.gen.structure.StructureVillagePieces.PieceWeight>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Church,func_74919_a:291,func_74919_a?:291,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Field1,func_74900_a:456,func_74900_a?:456,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Field2,func_74902_a:565,func_74902_a?:565,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Hall,func_74906_a:633,func_74906_a?:633,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.House1,func_74898_a:762,func_74898_a?:762,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.House2,func_74915_a:897,func_74915_a?:897,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.House3,func_74921_a:1027,func_74921_a?:1027,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.House4Garden,func_74912_a:1206,func_74912_a?:1206,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Path,func_74861_a:1343,buildComponent:1343,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Path,func_74933_a:1408,func_74933_a?:1408,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.PieceWeight,"@init:PieceWeight:Class,int,int","@init:PieceWeight:Class,int,int",0,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.PieceWeight,field_75090_a,villagePieceClass,@field,java.lang.Class,<? extends net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Start,"@init:Start:WorldChunkManager,int,Random,int,int,List,int","@init:Start:WorldChunkManager,int,Random,int,int,List,int",5,java.util.List,<net.minecraft.world.gen.structure.StructureVillagePieces.PieceWeight>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Start,field_74930_j,field_74930_j?,@field,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Start,field_74932_i,field_74932_i?,@field,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Start,field_74931_h,structureVillageWeightedPieceList,@field,java.util.List,<net.minecraft.world.gen.structure.StructureVillagePieces.PieceWeight>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Torch,func_74904_a:1536,func_74904_a?:1536,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Village,func_74891_a:1612,getNextComponentNN:1612,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Village,func_74894_b:1632,getNextComponentPP:1632,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.Well,func_74861_a:1843,buildComponent:1843,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/gen/structure/StructureVillagePieces.java,net.minecraft.world.gen.structure.StructureVillagePieces.WoodHut,func_74908_a:1931,func_74908_a?:1931,1,java.util.List,<net.minecraft.world.gen.structure.StructureComponent>,
net/minecraft/world/storage/ISaveFormat.java,net.minecraft.world.storage.ISaveFormat,func_75799_b:20,getSaveList:20,@return,java.util.List,<net.minecraft.world.storage.SaveFormatComparator>,
net/minecraft/world/storage/MapData.java,net.minecraft.world.storage.MapData,field_76196_g,playersArrayList,@field,java.util.List,<net.minecraft.world.storage.MapData.MapInfo>,
net/minecraft/world/storage/MapData.java,net.minecraft.world.storage.MapData,field_76203_h,playersVisibleOnMap,@field,java.util.Map,"<String, net.minecraft.world.storage.MapData.MapCoord>",
net/minecraft/world/storage/MapStorage.java,net.minecraft.world.storage.MapStorage,func_75742_a:40,loadData:40,0,java.lang.Class,<? extends net.minecraft.world.WorldSavedData>,
net/minecraft/world/storage/SaveFormatOld.java,net.minecraft.world.storage.SaveFormatOld,func_75799_b:41,getSaveList:41,@return,java.util.List,<net.minecraft.world.storage.SaveFormatComparator>,
net/minecraft/world/World.java,net.minecraft.world.World,field_72993_I,activeChunkSet,@field,java.util.Set,<net.minecraft.world.ChunkCoordIntPair>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72868_a:3621,addLoadedEntities:3621,0,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72907_a:3601,countEntities:3601,0,java.lang.Class,<? extends net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72857_a:3547,findNearestEntityWithinAABB:3547,0,java.lang.Class,<? extends net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_147448_a:2244,func_147448_a?:2244,0,java.util.Collection,<net.minecraft.tileentity.TileEntity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_147461_a:1648,func_147461_a?:1648,@return,java.util.List,<net.minecraft.util.AxisAlignedBB>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72945_a:1590,getCollidingBoundingBoxes:1590,@return,java.util.List,<net.minecraft.util.AxisAlignedBB>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72872_a:3520,getEntitiesWithinAABB:3520,0,java.lang.Class,<T>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72872_a:3520,getEntitiesWithinAABB:3520,@return,java.util.List,<T>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72839_b:3490,getEntitiesWithinAABBExcludingEntity:3490,@return,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_94576_a:3495,getEntitiesWithinAABBExcludingEntity:3495,@return,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72910_y:3581,getLoadedEntityList:3581,@return,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72920_a:3482,getPendingBlockUpdates:3482,@return,java.util.List,<net.minecraft.world.NextTickListEntry>,
net/minecraft/world/World.java,net.minecraft.world.World,field_72996_f,loadedEntityList,@field,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,field_147482_g,loadedTileEntityList,@field,java.util.List,<net.minecraft.tileentity.TileEntity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72943_a:4162,loadItemData:4162,0,java.lang.Class,<? extends net.minecraft.world.WorldSavedData>,
net/minecraft/world/World.java,net.minecraft.world.World,field_73010_i,playerEntities,@field,java.util.List,<net.minecraft.entity.player.EntityPlayer>,
net/minecraft/world/World.java,net.minecraft.world.World,func_82733_a:3525,selectEntitiesWithinAABB:3525,0,java.lang.Class,<T>,
net/minecraft/world/World.java,net.minecraft.world.World,func_82733_a:3525,selectEntitiesWithinAABB:3525,@return,java.util.List,<T>,
net/minecraft/world/World.java,net.minecraft.world.World,field_72997_g,unloadedEntityList,@field,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,func_72828_b:3637,unloadEntities:3637,0,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,field_73007_j,weatherEffects,@field,java.util.List,<net.minecraft.entity.Entity>,
net/minecraft/world/World.java,net.minecraft.world.World,field_73021_x,worldAccesses,@field,java.util.List,<net.minecraft.world.IWorldAccess>,
net/minecraft/world/WorldServer.java,net.minecraft.world.WorldServer,func_147486_a:697,func_147486_a?:697,@return,java.util.List,<net.minecraft.tileentity.TileEntity>,
net/minecraft/world/WorldServer.java,net.minecraft.world.WorldServer,func_72920_a:616,getPendingBlockUpdates:616,@return,java.util.List,<net.minecraft.world.NextTickListEntry>,
net/minecraftforge/client/event/GuiScreenEvent.java,net.minecraftforge.client.event.GuiScreenEvent.ActionPerformedEvent,"@init:ActionPerformedEvent:GuiScreen,GuiButton,List","@init:ActionPerformedEvent:GuiScreen,GuiButton,List",2,java.util.List,<net.minecraft.client.gui.GuiButton>,
net/minecraftforge/client/event/GuiScreenEvent.java,net.minecraftforge.client.event.GuiScreenEvent.ActionPerformedEvent,buttonList,buttonList?,@field,java.util.List,<net.minecraft.client.gui.GuiButton>,
net/minecraftforge/client/event/GuiScreenEvent.java,net.minecraftforge.client.event.GuiScreenEvent.ActionPerformedEvent.Post,"@init:Post:GuiScreen,GuiButton,List","@init:Post:GuiScreen,GuiButton,List",2,java.util.List,<net.minecraft.client.gui.GuiButton>,
net/minecraftforge/client/event/GuiScreenEvent.java,net.minecraftforge.client.event.GuiScreenEvent.ActionPerformedEvent.Pre,"@init:Pre:GuiScreen,GuiButton,List","@init:Pre:GuiScreen,GuiButton,List",2,java.util.List,<net.minecraft.client.gui.GuiButton>,
net/minecraftforge/client/event/GuiScreenEvent.java,net.minecraftforge.client.event.GuiScreenEvent.InitGuiEvent,"@init:InitGuiEvent:GuiScreen,List","@init:InitGuiEvent:GuiScreen,List",1,java.util.List,<net.minecraft.client.gui.GuiButton>,
net/minecraftforge/client/event/GuiScreenEvent.java,net.minecraftforge.client.event.GuiScreenEvent.InitGuiEvent,buttonList,buttonList?,@field,java.util.List,<net.minecraft.client.gui.GuiButton>,
